season,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,hr_,temp_,hum_,casual,registered,cnt
1,1,0,0,3,1,2,0.22,0.93,1,1,4,0,3,3
1,1,1,0,3,1,3,0.22,0.93,1,1,4,1,6,7
1,1,2,0,3,1,3,0.22,0.93,1,1,4,0,3,3
1,1,4,0,3,1,3,0.22,0.93,1,1,4,1,1,2
1,1,5,0,3,1,2,0.22,0.93,1,1,4,0,7,7
1,1,6,0,3,1,2,0.22,0.93,1,1,4,0,32,32
1,1,7,0,3,1,2,0.24,0.92,2,1,4,1,89,90
1,1,8,0,3,1,2,0.24,0.93,2,1,4,1,196,197
1,1,9,0,3,1,2,0.24,0.93,2,1,4,2,107,109
1,1,10,0,3,1,2,0.26,0.93,2,1,4,1,46,47
1,1,11,0,3,1,2,0.28,0.87,2,1,4,5,47,52
1,1,12,0,3,1,2,0.3,0.81,2,1,4,5,65,70
1,1,13,0,3,1,1,0.4,0.62,3,2,2,11,67,78
1,1,14,0,3,1,1,0.4,0.58,3,2,2,7,68,75
1,1,15,0,3,1,1,0.4,0.54,3,2,2,4,78,82
1,1,16,0,3,1,1,0.38,0.58,3,2,2,10,94,104
1,1,17,0,3,1,1,0.36,0.57,3,2,2,7,190,197
1,1,18,0,3,1,1,0.34,0.61,3,1,2,5,156,161
1,1,19,0,3,1,1,0.32,0.57,4,1,2,4,108,112
1,1,20,0,3,1,1,0.32,0.49,4,1,2,2,74,76
1,1,21,0,3,1,1,0.32,0.49,4,1,2,4,55,59
1,1,22,0,3,1,1,0.3,0.52,4,1,2,6,53,59
1,1,23,0,3,1,1,0.3,0.52,4,1,2,1,27,28
1,1,0,0,4,1,1,0.26,0.56,1,1,2,5,8,13
1,1,1,0,4,1,1,0.26,0.56,1,1,2,2,3,5
1,1,2,0,4,1,1,0.26,0.56,1,1,2,0,2,2
1,1,3,0,4,1,1,0.26,0.56,1,1,2,0,1,1
1,1,4,0,4,1,1,0.26,0.56,1,1,2,0,1,1
1,1,5,0,4,1,1,0.24,0.6,1,1,2,0,6,6
1,1,6,0,4,1,1,0.22,0.6,1,1,2,0,35,35
1,1,7,0,4,1,1,0.22,0.55,2,1,2,1,100,101
1,1,8,0,4,1,1,0.22,0.55,2,1,2,2,247,249
1,1,9,0,4,1,2,0.24,0.52,2,1,2,3,140,143
1,1,10,0,4,1,1,0.26,0.48,2,1,1,1,56,57
1,1,11,0,4,1,2,0.28,0.45,2,1,1,5,63,68
1,1,12,0,4,1,2,0.3,0.42,2,1,1,7,77,84
1,1,13,0,4,1,2,0.28,0.45,3,1,1,12,86,98
1,1,14,0,4,1,2,0.3,0.45,3,1,1,6,75,81
1,1,15,0,4,1,2,0.32,0.45,3,1,1,8,62,70
1,1,16,0,4,1,2,0.3,0.49,3,1,2,8,83,91
1,1,17,0,4,1,2,0.3,0.49,3,1,2,8,207,215
1,1,18,0,4,1,2,0.26,0.56,3,1,2,1,184,185
1,1,19,0,4,1,1,0.26,0.56,4,1,2,6,146,152
1,1,20,0,4,1,2,0.26,0.6,4,1,2,2,124,126
1,1,21,0,4,1,2,0.24,0.6,4,1,2,3,54,57
1,1,22,0,4,1,2,0.24,0.65,4,1,3,0,56,56
1,1,23,0,4,1,2,0.24,0.65,4,1,3,3,28,31
1,1,0,0,5,1,2,0.24,0.7,1,1,3,1,20,21
1,1,1,0,5,1,2,0.24,0.7,1,1,3,0,6,6
1,1,2,0,5,1,3,0.24,0.75,1,1,3,0,2,2
1,1,3,0,5,1,3,0.22,0.8,1,1,4,0,1,1
1,1,4,0,5,1,2,0.22,0.87,1,1,4,0,1,1
1,1,5,0,5,1,1,0.24,0.6,1,1,2,1,4,5
1,1,6,0,5,1,1,0.22,0.55,1,1,2,0,27,27
1,1,7,0,5,1,1,0.2,0.51,2,1,2,2,66,68
1,1,8,0,5,1,1,0.2,0.47,2,1,1,7,210,217
1,1,9,0,5,1,1,0.2,0.51,2,1,2,7,159,166
1,1,10,0,5,1,1,0.2,0.47,2,1,1,6,57,63
1,1,11,0,5,1,1,0.22,0.41,2,1,1,6,53,59
1,1,12,0,5,1,1,0.22,0.27,2,1,1,11,67,78
1,1,13,0,5,1,1,0.2,0.21,3,1,1,8,65,73
1,1,14,0,5,1,1,0.2,0.25,3,1,1,6,56,62
1,1,15,0,5,1,1,0.16,0.26,3,1,1,4,61,65
1,1,16,0,5,1,1,0.16,0.26,3,1,1,0,97,97
1,1,17,0,5,1,1,0.14,0.28,3,1,1,10,151,161
1,1,18,0,5,1,1,0.12,0.3,3,1,1,1,119,120
1,1,19,0,5,1,1,0.12,0.3,4,1,1,3,93,96
1,1,20,0,5,1,1,0.1,0.33,4,1,1,1,52,53
1,1,21,0,5,1,1,0.08,0.38,4,1,1,0,41,41
1,1,22,0,5,1,1,0.06,0.41,4,1,1,1,33,34
1,1,23,0,5,1,1,0.06,0.38,4,1,1,0,27,27
1,1,0,0,6,0,1,0.04,0.45,1,1,1,0,13,13
1,1,1,0,6,0,2,0.04,0.41,1,1,1,3,9,12
1,1,2,0,6,0,2,0.04,0.41,1,1,1,0,11,11
1,1,3,0,6,0,2,0.04,0.41,1,1,1,1,6,7
1,1,4,0,6,0,2,0.02,0.48,1,1,1,0,3,3
1,1,6,0,6,0,2,0.02,0.44,1,1,1,0,2,2
1,1,7,0,6,0,1,0.02,0.44,2,1,1,0,8,8
1,1,8,0,6,0,1,0.02,0.44,2,1,1,1,26,27
1,1,9,0,6,0,1,0.04,0.41,2,1,1,3,37,40
1,1,10,0,6,0,2,0.04,0.41,2,1,1,3,50,53
1,1,11,0,6,0,2,0.06,0.38,2,1,1,4,59,63
1,1,12,0,6,0,2,0.06,0.38,2,1,1,10,60,70
1,1,13,0,6,0,1,0.08,0.35,3,1,1,12,72,84
1,1,14,0,6,0,1,0.1,0.33,3,1,1,11,64,75
1,1,15,0,6,0,1,0.12,0.28,3,1,1,10,93,103
1,1,16,0,6,0,1,0.12,0.28,3,1,1,11,72,83
1,1,17,0,6,0,1,0.12,0.28,3,1,1,8,59,67
1,1,18,0,6,0,1,0.08,0.35,3,1,1,0,54,54
1,1,19,0,6,0,1,0.08,0.35,4,1,1,6,53,59
1,1,20,0,6,0,1,0.06,0.45,4,1,1,1,44,45
1,1,21,0,6,0,1,0.06,0.41,4,1,1,0,39,39
1,1,22,0,6,0,1,0.06,0.49,4,1,2,7,23,30
1,1,23,0,6,0,1,0.04,0.57,4,1,2,2,31,33
1,1,0,0,0,0,1,0.04,0.57,1,1,2,2,20,22
1,1,1,0,0,0,1,0.04,0.57,1,1,2,1,12,13
1,1,2,0,0,0,1,0.02,0.62,1,1,2,3,15,18
1,1,3,0,0,0,1,0.02,0.62,1,1,2,1,4,5
1,1,5,0,0,0,2,0.04,0.57,1,1,2,0,3,3
1,1,6,0,0,0,2,0.04,0.57,1,1,2,0,1,1
1,1,7,0,0,0,1,0.08,0.58,2,1,2,1,1,2
1,1,8,0,0,0,1,0.06,0.62,2,1,2,2,17,19
1,1,9,0,0,0,1,0.1,0.54,2,1,2,3,25,28
1,1,10,0,0,0,1,0.14,0.46,2,1,1,7,51,58
1,1,11,0,0,0,1,0.14,0.43,2,1,1,22,77,99
1,1,12,0,0,0,1,0.16,0.37,2,1,1,24,92,116
1,1,13,0,0,0,1,0.14,0.33,3,1,1,12,75,87
1,1,14,0,0,0,1,0.16,0.28,3,1,1,17,93,110
1,1,15,0,0,0,1,0.16,0.28,3,1,1,13,64,77
1,1,16,0,0,0,1,0.16,0.26,3,1,1,9,56,65
1,1,17,0,0,0,1,0.14,0.26,3,1,1,5,50,55
1,1,18,0,0,0,1,0.12,0.3,3,1,1,5,44,49
1,1,19,0,0,0,1,0.12,0.3,4,1,1,5,45,50
1,1,20,0,0,0,1,0.1,0.36,4,1,1,4,31,35
1,1,21,0,0,0,1,0.1,0.36,4,1,1,5,20,25
1,1,22,0,0,0,1,0.08,0.38,4,1,1,5,23,28
1,1,23,0,0,0,1,0.06,0.41,4,1,1,4,17,21
1,1,0,0,1,1,1,0.06,0.41,1,1,1,0,7,7
1,1,1,0,1,1,1,0.04,0.45,1,1,1,0,1,1
1,1,3,0,1,1,1,0.04,0.45,1,1,1,0,1,1
1,1,4,0,1,1,1,0.02,0.48,1,1,1,0,1,1
1,1,5,0,1,1,1,0.02,0.48,1,1,1,0,5,5
1,1,6,0,1,1,1,0.02,0.48,1,1,1,0,15,15
1,1,7,0,1,1,1,0.02,0.48,2,1,1,5,79,84
1,1,8,0,1,1,1,0.04,0.49,2,1,2,6,171,177
1,1,9,0,1,1,1,0.06,0.41,2,1,1,4,98,102
1,1,10,0,1,1,1,0.1,0.42,2,1,1,6,34,40
1,1,11,0,1,1,1,0.1,0.46,2,1,1,3,43,46
1,1,12,0,1,1,2,0.12,0.42,2,1,1,11,52,63
1,1,13,0,1,1,2,0.14,0.43,3,1,1,6,54,60
1,1,14,0,1,1,2,0.14,0.46,3,1,1,2,43,45
1,1,15,0,1,1,1,0.16,0.4,3,1,1,7,50,57
1,1,16,0,1,1,1,0.16,0.47,3,1,1,4,66,70
1,1,17,0,1,1,1,0.14,0.5,3,1,2,6,178,184
1,1,18,0,1,1,1,0.14,0.59,3,1,2,8,145,153
1,1,19,0,1,1,1,0.14,0.54,4,1,2,5,101,106
1,1,20,0,1,1,1,0.14,0.59,4,1,2,1,80,81
1,1,21,0,1,1,1,0.14,0.63,4,1,2,6,53,59
1,1,22,0,1,1,2,0.14,0.63,4,1,2,3,32,35
1,1,23,0,1,1,2,0.16,0.64,4,1,3,3,21,24
1,1,0,0,2,1,2,0.16,0.69,1,1,3,3,6,9
1,1,1,0,2,1,2,0.16,0.69,1,1,3,0,5,5
1,1,2,0,2,1,1,0.16,0.69,1,1,3,0,2,2
1,1,4,0,2,1,1,0.14,0.74,1,1,3,0,1,1
1,1,5,0,2,1,1,0.14,0.74,1,1,3,0,9,9
1,1,6,0,2,1,1,0.16,0.74,1,1,3,1,35,36
1,1,7,0,2,1,1,0.16,0.74,2,1,3,5,103,108
1,1,8,0,2,1,2,0.16,0.74,2,1,3,5,233,238
1,1,9,0,2,1,2,0.2,0.64,2,1,3,10,134,144
1,1,10,0,2,1,2,0.22,0.6,2,1,2,6,49,55
1,1,11,0,2,1,2,0.24,0.6,2,1,2,6,55,61
1,1,12,0,2,1,2,0.26,0.56,2,1,2,21,85,106
1,1,13,0,2,1,2,0.26,0.56,3,1,2,21,72,93
1,1,14,0,2,1,2,0.3,0.45,3,1,1,11,57,68
1,1,15,0,2,1,2,0.32,0.42,3,1,1,21,63,84
1,1,16,0,2,1,2,0.32,0.42,3,1,1,14,102,116
1,1,17,0,2,1,1,0.3,0.45,3,1,1,14,208,222
1,1,18,0,2,1,2,0.3,0.49,3,1,2,7,218,225
1,1,19,0,2,1,2,0.26,0.65,4,1,3,13,133,146
1,1,20,0,2,1,1,0.24,0.65,4,1,3,16,103,119
1,1,21,0,2,1,1,0.24,0.65,4,1,3,5,40,45
1,1,22,0,2,1,1,0.22,0.64,4,1,3,4,49,53
1,1,23,0,2,1,2,0.22,0.64,4,1,3,3,37,40
1,1,0,0,3,1,2,0.22,0.69,1,1,3,3,14,17
1,1,1,0,3,1,2,0.24,0.65,1,1,3,0,5,5
1,1,2,0,3,1,3,0.22,0.69,1,1,3,3,7,10
1,1,5,0,3,1,3,0.2,0.86,1,1,4,0,1,1
1,1,6,0,3,1,3,0.2,0.86,1,1,4,0,8,8
1,1,7,0,3,1,3,0.22,0.87,2,1,4,1,29,30
1,1,8,0,3,1,3,0.22,0.87,2,1,4,3,69,72
1,1,9,0,3,1,3,0.22,0.87,2,1,4,3,55,58
1,1,10,0,3,1,3,0.22,0.93,2,1,4,2,26,28
1,1,11,0,3,1,3,0.22,0.93,2,1,4,6,35,41
1,1,12,0,3,1,3,0.22,0.93,2,1,4,7,41,48
1,1,13,0,3,1,3,0.22,0.93,3,1,4,4,43,47
1,1,14,0,3,1,3,0.22,0.93,3,1,4,0,36,36
1,1,15,0,3,1,3,0.22,0.93,3,1,4,1,42,43
1,1,16,0,3,1,4,0.22,0.93,3,1,4,1,35,36
1,1,17,0,3,1,3,0.2,0.93,3,1,4,0,26,26
1,1,16,0,4,1,1,0.22,0.55,3,1,2,1,23,24
1,1,17,0,4,1,1,0.22,0.55,3,1,2,2,82,84
1,1,18,0,4,1,1,0.2,0.69,3,1,3,3,101,104
1,1,19,0,4,1,1,0.2,0.69,4,1,3,3,76,79
1,1,20,0,4,1,1,0.18,0.74,4,1,3,4,55,59
1,1,21,0,4,1,1,0.18,0.74,4,1,3,2,36,38
1,1,22,0,4,1,1,0.18,0.74,4,1,3,0,27,27
1,1,23,0,4,1,1,0.18,0.8,4,1,4,0,16,16
1,1,0,0,5,1,2,0.2,0.75,1,1,3,0,9,9
1,1,1,0,5,1,2,0.2,0.75,1,1,3,1,2,3
1,1,2,0,5,1,2,0.2,0.75,1,1,3,0,2,2
1,1,3,0,5,1,2,0.2,0.75,1,1,3,1,0,1
1,1,5,0,5,1,2,0.18,0.8,1,1,4,0,4,4
1,1,6,0,5,1,2,0.18,0.8,1,1,4,0,16,16
1,1,7,0,5,1,2,0.16,0.86,2,1,4,2,58,60
1,1,8,0,5,1,2,0.16,0.86,2,1,4,2,155,157
1,1,9,0,5,1,3,0.18,0.86,2,1,4,6,95,101
1,1,10,0,5,1,3,0.18,0.86,2,1,4,0,49,49
1,1,11,0,5,1,3,0.18,0.93,2,1,4,0,30,30
1,1,12,0,5,1,3,0.18,0.93,2,1,4,1,28,29
1,1,13,0,5,1,3,0.18,0.93,3,1,4,0,31,31
1,1,14,0,5,1,3,0.22,0.8,3,1,4,2,36,38
1,1,15,0,5,1,2,0.2,0.86,3,1,4,1,40,41
1,1,16,0,5,1,1,0.22,0.8,3,1,4,10,70,80
1,1,17,0,5,1,1,0.24,0.75,3,1,3,2,147,149
1,1,18,0,5,1,1,0.24,0.75,3,1,3,2,107,109
1,1,19,0,5,1,2,0.24,0.75,4,1,3,5,84,89
1,1,20,0,5,1,2,0.24,0.7,4,1,3,1,61,62
1,1,21,0,5,1,2,0.22,0.75,4,1,3,1,57,58
1,1,22,0,5,1,1,0.24,0.65,4,1,3,0,26,26
1,1,23,0,5,1,1,0.24,0.6,4,1,2,1,22,23
1,1,0,0,6,0,1,0.22,0.64,1,1,3,2,26,28
1,1,1,0,6,0,1,0.22,0.64,1,1,3,0,20,20
1,1,2,0,6,0,1,0.22,0.64,1,1,3,0,15,15
1,1,3,0,6,0,1,0.2,0.64,1,1,3,3,5,8
1,1,4,0,6,0,1,0.16,0.69,1,1,3,1,2,3
1,1,6,0,6,0,1,0.16,0.64,1,1,3,0,2,2
1,1,7,0,6,0,1,0.16,0.59,2,1,2,1,4,5
1,1,8,0,6,0,1,0.18,0.55,2,1,2,3,31,34
1,1,9,0,6,0,1,0.18,0.59,2,1,2,0,34,34
1,1,10,0,6,0,2,0.18,0.64,2,1,3,4,51,55
1,1,11,0,6,0,2,0.18,0.64,2,1,3,4,60,64
1,1,12,0,6,0,2,0.2,0.59,2,1,2,12,66,78
1,1,13,0,6,0,2,0.22,0.55,3,1,2,9,56,65
1,1,14,0,6,0,2,0.22,0.6,3,1,2,10,89,99
1,1,15,0,6,0,1,0.22,0.69,3,1,3,22,98,120
1,1,16,0,6,0,1,0.24,0.6,3,1,2,19,88,107
1,1,17,0,6,0,1,0.24,0.6,3,1,2,9,82,91
1,1,18,0,6,0,1,0.22,0.69,3,1,3,9,59,68
1,1,19,0,6,0,2,0.22,0.69,4,1,3,6,52,58
1,1,20,0,6,0,1,0.18,0.74,4,1,3,1,42,43
1,1,21,0,6,0,1,0.18,0.74,4,1,3,1,35,36
1,1,22,0,6,0,1,0.16,0.8,4,1,4,4,28,32
1,1,23,0,6,0,1,0.16,0.8,4,1,4,3,30,33
1,1,0,0,0,0,1,0.16,0.8,1,1,4,0,33,33
1,1,1,0,0,0,1,0.14,0.8,1,1,4,7,22,29
1,1,2,0,0,0,1,0.16,0.8,1,1,4,1,10,11
1,1,3,0,0,0,1,0.14,0.93,1,1,4,1,7,8
1,1,4,0,0,0,1,0.14,0.93,1,1,4,0,1,1
1,1,5,0,0,0,1,0.14,0.86,1,1,4,0,3,3
1,1,7,0,0,0,1,0.14,0.86,2,1,4,0,3,3
1,1,8,0,0,0,2,0.14,0.86,2,1,4,1,11,12
1,1,9,0,0,0,2,0.16,0.8,2,1,4,4,34,38
1,1,10,0,0,0,2,0.18,0.8,2,1,4,7,57,64
1,1,11,0,0,0,1,0.22,0.75,2,1,3,9,50,59
1,1,12,0,0,0,1,0.3,0.52,2,1,2,10,87,97
1,1,13,0,0,0,1,0.28,0.61,3,1,2,13,71,84
1,1,14,0,0,0,1,0.28,0.61,3,1,2,18,104,122
1,1,15,0,0,0,1,0.3,0.56,3,1,2,14,95,109
1,1,16,0,0,0,1,0.3,0.56,3,1,2,19,104,123
1,1,17,0,0,0,1,0.3,0.56,3,1,2,6,71,77
1,1,18,0,0,0,1,0.26,0.65,3,1,3,8,57,65
1,1,19,0,0,0,1,0.26,0.65,4,1,3,9,46,55
1,1,20,0,0,0,2,0.26,0.65,4,1,3,3,30,33
1,1,21,0,0,0,2,0.24,0.7,4,1,3,3,25,28
1,1,22,0,0,0,2,0.24,0.7,4,1,3,2,19,21
1,1,23,0,0,0,2,0.24,0.65,4,1,3,5,16,21
1,1,0,0,1,1,2,0.24,0.65,1,1,3,1,6,7
1,1,1,0,1,1,1,0.22,0.64,1,1,3,2,5,7
1,1,2,0,1,1,1,0.22,0.64,1,1,3,0,1,1
1,1,3,0,1,1,1,0.22,0.64,1,1,3,0,2,2
1,1,4,0,1,1,1,0.2,0.59,1,1,2,0,2,2
1,1,5,0,1,1,1,0.18,0.64,1,1,3,0,8,8
1,1,6,0,1,1,1,0.16,0.69,1,1,3,0,37,37
1,1,7,0,1,1,2,0.16,0.64,2,1,3,1,71,72
1,1,8,0,1,1,2,0.16,0.59,2,1,2,3,182,185
1,1,9,0,1,1,2,0.16,0.59,2,1,2,0,112,112
1,1,10,0,1,1,2,0.16,0.59,2,1,2,1,68,69
1,1,11,0,1,1,2,0.16,0.59,2,1,2,2,46,48
1,1,12,0,1,1,2,0.18,0.55,2,1,2,6,62,68
1,1,13,0,1,1,2,0.16,0.59,3,1,2,2,52,54
1,1,14,0,1,1,2,0.18,0.55,3,1,2,1,85,86
1,1,15,0,1,1,2,0.16,0.59,3,1,2,3,41,44
1,1,16,0,1,1,2,0.16,0.56,3,1,2,3,83,86
1,1,17,0,1,1,2,0.16,0.59,3,1,2,6,155,161
1,1,18,0,1,1,2,0.16,0.55,3,1,2,3,153,156
1,1,19,0,1,1,1,0.3,0.61,4,1,2,3,108,111
1,1,20,0,1,1,3,0.16,0.59,4,1,2,0,78,78
1,1,21,0,1,1,3,0.16,0.59,4,1,2,3,53,56
1,1,22,0,1,1,2,0.16,0.59,4,1,2,0,34,34
1,1,23,0,1,1,2,0.16,0.64,4,1,3,2,15,17
1,2,0,0,2,1,2,0.16,0.64,1,1,3,2,6,8
1,2,1,0,2,1,2,0.16,0.69,1,1,3,0,3,3
1,2,2,0,2,1,2,0.16,0.69,1,1,3,0,2,2
1,2,3,0,2,1,2,0.16,0.69,1,1,3,0,2,2
1,2,5,0,2,1,3,0.14,0.93,1,1,4,0,3,3
1,2,6,0,2,1,3,0.14,0.93,1,1,4,0,22,22
1,2,7,0,2,1,3,0.16,0.93,2,1,4,0,52,52
1,2,8,0,2,1,3,0.16,0.93,2,1,4,3,132,135
1,2,9,0,2,1,2,0.16,0.93,2,1,4,2,114,116
1,2,10,0,2,1,2,0.16,0.93,2,1,4,0,47,47
1,2,11,0,2,1,2,0.18,0.86,2,1,4,2,49,51
1,2,12,0,2,1,2,0.2,0.86,2,1,4,2,53,55
1,2,13,0,2,1,2,0.2,0.86,3,1,4,3,49,52
1,2,14,0,2,1,2,0.22,0.8,3,1,4,5,49,54
1,2,15,0,2,1,2,0.24,0.75,3,1,3,7,45,52
1,2,16,0,2,1,2,0.24,0.75,3,1,3,3,61,64
1,2,17,0,2,1,2,0.24,0.75,3,1,3,4,172,176
1,2,18,0,2,1,2,0.24,0.81,3,1,4,3,165,168
1,2,19,0,2,1,2,0.24,0.81,4,1,4,3,105,108
1,2,20,0,2,1,2,0.22,0.87,4,1,4,5,69,74
1,2,21,0,2,1,2,0.22,0.87,4,1,4,0,64,64
1,2,22,0,2,1,2,0.22,0.87,4,1,4,2,34,36
1,2,23,0,2,1,3,0.2,0.93,4,1,4,1,15,16
1,2,0,0,3,1,3,0.22,0.93,1,1,4,0,2,2
1,2,1,0,3,1,3,0.22,0.93,1,1,4,0,3,3
1,2,2,0,3,1,3,0.22,0.93,1,1,4,4,0,4
1,2,3,0,3,1,3,0.22,0.93,1,1,4,0,1,1
1,2,4,0,3,1,3,0.22,0.93,1,1,4,0,1,1
1,2,5,0,3,1,3,0.22,0.93,1,1,4,0,3,3
1,2,6,0,3,1,3,0.22,0.93,1,1,4,1,17,18
1,2,7,0,3,1,3,0.22,0.93,2,1,4,1,48,49
1,2,8,0,3,1,3,0.22,0.93,2,1,4,1,154,155
1,2,9,0,3,1,2,0.24,0.93,2,1,4,4,119,123
1,2,10,0,3,1,2,0.22,1.0,2,1,4,2,59,61
1,2,11,0,3,1,2,0.24,0.93,2,1,4,5,47,52
1,2,12,0,3,1,2,0.24,0.93,2,1,4,3,61,64
1,2,13,0,3,1,1,0.34,0.93,3,1,4,1,74,75
1,2,14,0,3,1,1,0.38,0.82,3,2,4,2,61,63
1,2,15,0,3,1,1,0.38,0.76,3,2,3,10,66,76
1,2,16,0,3,1,1,0.36,0.71,3,2,3,8,95,103
1,2,17,0,3,1,1,0.36,0.53,3,2,2,7,183,190
1,2,18,0,3,1,1,0.34,0.42,3,1,1,7,175,182
1,2,19,0,3,1,1,0.28,0.45,4,1,1,3,88,91
1,2,20,0,3,1,1,0.24,0.48,4,1,1,4,71,75
1,2,21,0,3,1,1,0.22,0.47,4,1,1,1,62,63
1,2,22,0,3,1,1,0.22,0.44,4,1,1,5,35,40
1,2,23,0,3,1,1,0.2,0.44,4,1,1,3,29,32
1,2,0,0,4,1,1,0.2,0.4,1,1,1,1,11,12
1,2,1,0,4,1,1,0.2,0.44,1,1,1,0,5,5
1,2,2,0,4,1,1,0.18,0.43,1,1,1,0,2,2
1,2,3,0,4,1,1,0.18,0.43,1,1,1,0,1,1
1,2,5,0,4,1,1,0.16,0.5,1,1,2,0,2,2
1,2,6,0,4,1,1,0.16,0.43,1,1,1,0,39,39
1,2,7,0,4,1,1,0.14,0.5,2,1,2,1,86,87
1,2,8,0,4,1,1,0.14,0.5,2,1,2,4,184,188
1,2,9,0,4,1,1,0.16,0.47,2,1,1,6,127,133
1,2,10,0,4,1,1,0.18,0.43,2,1,1,2,50,52
1,2,11,0,4,1,1,0.18,0.43,2,1,1,9,55,64
1,2,12,0,4,1,1,0.2,0.4,2,1,1,2,67,69
1,2,13,0,4,1,1,0.2,0.4,3,1,1,4,47,51
1,2,14,0,4,1,1,0.22,0.37,3,1,1,4,43,47
1,2,15,0,4,1,1,0.22,0.37,3,1,1,4,56,60
1,2,16,0,4,1,1,0.22,0.37,3,1,1,5,73,78
1,2,17,0,4,1,1,0.2,0.4,3,1,1,5,170,175
1,2,18,0,4,1,1,0.2,0.4,3,1,1,2,145,147
1,2,19,0,4,1,1,0.2,0.4,4,1,1,4,92,96
1,2,20,0,4,1,1,0.2,0.47,4,1,1,1,108,109
1,2,21,0,4,1,1,0.18,0.55,4,1,2,1,53,54
1,2,22,0,4,1,1,0.18,0.51,4,1,2,2,39,41
1,2,23,0,4,1,1,0.2,0.47,4,1,1,4,34,38
1,2,0,0,5,1,2,0.2,0.44,1,1,1,3,10,13
1,2,1,0,5,1,2,0.16,0.59,1,1,2,0,7,7
1,2,2,0,5,1,2,0.14,0.63,1,1,2,0,1,1
1,2,3,0,5,1,2,0.14,0.63,1,1,2,0,1,1
1,2,5,0,5,1,2,0.14,0.63,1,1,2,0,7,7
1,2,6,0,5,1,2,0.16,0.55,1,1,2,2,26,28
1,2,7,0,5,1,1,0.14,0.59,2,1,2,0,87,87
1,2,8,0,5,1,1,0.14,0.74,2,1,3,3,217,220
1,2,9,0,5,1,2,0.16,0.8,2,1,4,3,124,127
1,2,10,0,5,1,2,0.2,0.51,2,1,2,5,46,51
1,2,11,0,5,1,1,0.22,0.51,2,1,2,3,61,64
1,2,12,0,5,1,2,0.24,0.48,2,1,1,8,78,86
1,2,13,0,5,1,2,0.26,0.5,3,1,2,9,73,82
1,2,14,0,5,1,2,0.28,0.45,3,1,1,15,76,91
1,2,15,0,5,1,2,0.28,0.48,3,1,1,9,81,90
1,2,16,0,5,1,2,0.3,0.42,3,1,1,8,91,99
1,2,17,0,5,1,2,0.26,0.56,3,1,2,10,195,205
1,2,18,0,5,1,2,0.24,0.6,3,1,2,3,152,155
1,2,19,0,5,1,2,0.24,0.65,4,1,3,1,102,103
1,2,20,0,5,1,2,0.24,0.65,4,1,3,2,69,71
1,2,21,0,5,1,2,0.24,0.7,4,1,3,2,41,43
1,2,22,0,5,1,2,0.24,0.65,4,1,3,1,45,46
1,2,23,0,5,1,2,0.24,0.7,4,1,3,1,30,31
1,2,0,0,6,0,2,0.24,0.7,1,1,3,3,36,39
1,2,1,0,6,0,2,0.24,0.65,1,1,3,1,17,18
1,2,2,0,6,0,2,0.24,0.75,1,1,3,5,12,17
1,2,3,0,6,0,2,0.24,0.75,1,1,3,1,10,11
1,2,4,0,6,0,3,0.22,0.93,1,1,4,0,8,8
1,2,5,0,6,0,3,0.2,1.0,1,1,4,0,9,9
1,2,6,0,6,0,3,0.2,1.0,1,1,4,0,4,4
1,2,7,0,6,0,3,0.22,0.93,2,1,4,0,4,4
1,2,8,0,6,0,3,0.2,1.0,2,1,4,0,10,10
1,2,9,0,6,0,3,0.2,1.0,2,1,4,3,17,20
1,2,10,0,6,0,3,0.2,1.0,2,1,4,3,31,34
1,2,11,0,6,0,3,0.22,1.0,2,1,4,1,46,47
1,2,12,0,6,0,3,0.22,1.0,2,1,4,10,42,52
1,2,13,0,6,0,3,0.22,1.0,3,1,4,10,62,72
1,2,14,0,6,0,3,0.22,1.0,3,1,4,5,50,55
1,2,15,0,6,0,3,0.22,1.0,3,1,4,11,49,60
1,2,16,0,6,0,3,0.22,1.0,3,1,4,8,63,71
1,2,17,0,6,0,2,0.24,1.0,3,1,4,14,64,78
1,2,18,0,6,0,2,0.28,0.93,3,1,4,2,81,83
1,2,19,0,6,0,2,0.28,0.93,4,1,4,6,78,84
1,2,20,0,6,0,1,0.3,0.87,4,1,4,5,64,69
1,2,21,0,6,0,1,0.26,1.0,4,1,4,3,53,56
1,2,22,0,6,0,1,0.26,0.93,4,1,4,2,43,45
1,2,23,0,6,0,1,0.26,0.93,4,1,4,7,52,59
1,2,0,0,0,0,1,0.26,0.7,1,1,3,2,37,39
1,2,1,0,0,0,1,0.26,0.65,1,1,3,4,40,44
1,2,2,0,0,0,1,0.26,0.6,1,1,2,0,20,20
1,2,3,0,0,0,1,0.26,0.6,1,1,2,3,10,13
1,2,4,0,0,0,1,0.26,0.6,1,1,2,0,2,2
1,2,5,0,0,0,1,0.26,0.6,1,1,2,0,1,1
1,2,6,0,0,0,1,0.26,0.6,1,1,2,0,1,1
1,2,7,0,0,0,1,0.24,0.65,2,1,3,0,8,8
1,2,8,0,0,0,1,0.24,0.65,2,1,3,2,21,23
1,2,9,0,0,0,1,0.28,0.56,2,1,2,7,38,45
1,2,10,0,0,0,1,0.3,0.52,2,1,2,15,74,89
1,2,11,0,0,0,1,0.32,0.49,2,1,2,28,89,117
1,2,12,0,0,0,1,0.34,0.46,2,1,1,48,126,174
