season,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,casual,registered,cnt
1,1,19,0,6,0,1,0.08,0.35,6,53,59
1,1,20,0,6,0,1,0.06,0.45,1,44,45
1,1,21,0,6,0,1,0.06,0.41,0,39,39
1,1,22,0,6,0,1,0.06,0.49,7,23,30
1,1,23,0,6,0,1,0.04,0.57,2,31,33
1,1,0,0,0,0,1,0.04,0.57,2,20,22
1,1,1,0,0,0,1,0.04,0.57,1,12,13
1,1,2,0,0,0,1,0.02,0.62,3,15,18
1,1,3,0,0,0,1,0.02,0.62,1,4,5
1,1,5,0,0,0,2,0.04,0.57,0,3,3
1,1,6,0,0,0,2,0.04,0.57,0,1,1
1,1,7,0,0,0,1,0.08,0.58,1,1,2
1,1,8,0,0,0,1,0.06,0.62,2,17,19
1,1,9,0,0,0,1,0.1,0.54,3,25,28
1,1,10,0,0,0,1,0.14,0.46,7,51,58
1,1,11,0,0,0,1,0.14,0.43,22,77,99
1,1,12,0,0,0,1,0.16,0.37,24,92,116
1,1,13,0,0,0,1,0.14,0.33,12,75,87
1,1,14,0,0,0,1,0.16,0.28,17,93,110
1,1,15,0,0,0,1,0.16,0.28,13,64,77
1,1,16,0,0,0,1,0.16,0.26,9,56,65
1,1,17,0,0,0,1,0.14,0.26,5,50,55
1,1,18,0,0,0,1,0.12,0.3,5,44,49
1,1,19,0,0,0,1,0.12,0.3,5,45,50
1,1,20,0,0,0,1,0.1,0.36,4,31,35
1,1,21,0,0,0,1,0.1,0.36,5,20,25
1,1,22,0,0,0,1,0.08,0.38,5,23,28
1,1,23,0,0,0,1,0.06,0.41,4,17,21
1,1,0,0,1,1,1,0.06,0.41,0,7,7
1,1,1,0,1,1,1,0.04,0.45,0,1,1
1,1,3,0,1,1,1,0.04,0.45,0,1,1
1,1,4,0,1,1,1,0.02,0.48,0,1,1
1,1,5,0,1,1,1,0.02,0.48,0,5,5
1,1,6,0,1,1,1,0.02,0.48,0,15,15
1,1,7,0,1,1,1,0.02,0.48,5,79,84
1,1,8,0,1,1,1,0.04,0.49,6,171,177
1,1,9,0,1,1,1,0.06,0.41,4,98,102
1,1,10,0,1,1,1,0.1,0.42,6,34,40
1,1,11,0,1,1,1,0.1,0.46,3,43,46
1,1,12,0,1,1,2,0.12,0.42,11,52,63
1,1,13,0,1,1,2,0.14,0.43,6,54,60
1,1,14,0,1,1,2,0.14,0.46,2,43,45
1,1,15,0,1,1,1,0.16,0.4,7,50,57
1,1,16,0,1,1,1,0.16,0.47,4,66,70
1,1,17,0,1,1,1,0.14,0.5,6,178,184
1,1,18,0,1,1,1,0.14,0.59,8,145,153
1,1,19,0,1,1,1,0.14,0.54,5,101,106
1,1,20,0,1,1,1,0.14,0.59,1,80,81
1,1,21,0,1,1,1,0.14,0.63,6,53,59
1,1,22,0,1,1,2,0.14,0.63,3,32,35
1,1,23,0,1,1,2,0.16,0.64,3,21,24
1,1,0,0,2,1,2,0.16,0.69,3,6,9
1,1,1,0,2,1,2,0.16,0.69,0,5,5
1,1,2,0,2,1,1,0.16,0.69,0,2,2
1,1,4,0,2,1,1,0.14,0.74,0,1,1
1,1,5,0,2,1,1,0.14,0.74,0,9,9
1,1,6,0,2,1,1,0.16,0.74,1,35,36
1,1,7,0,2,1,1,0.16,0.74,5,103,108
1,1,8,0,2,1,2,0.16,0.74,5,233,238
1,1,9,0,2,1,2,0.2,0.64,10,134,144
1,1,10,0,2,1,2,0.22,0.6,6,49,55
1,1,11,0,2,1,2,0.24,0.6,6,55,61
1,1,12,0,2,1,2,0.26,0.56,21,85,106
1,1,13,0,2,1,2,0.26,0.56,21,72,93
1,1,14,0,2,1,2,0.3,0.45,11,57,68
1,1,15,0,2,1,2,0.32,0.42,21,63,84
1,1,16,0,2,1,2,0.32,0.42,14,102,116
1,1,17,0,2,1,1,0.3,0.45,14,208,222
1,1,18,0,2,1,2,0.3,0.49,7,218,225
1,1,19,0,2,1,2,0.26,0.65,13,133,146
1,1,20,0,2,1,1,0.24,0.65,16,103,119
1,1,21,0,2,1,1,0.24,0.65,5,40,45
1,1,22,0,2,1,1,0.22,0.64,4,49,53
1,1,23,0,2,1,2,0.22,0.64,3,37,40
1,1,0,0,3,1,2,0.22,0.69,3,14,17
1,1,1,0,3,1,2,0.24,0.65,0,5,5
1,1,2,0,3,1,3,0.22,0.69,3,7,10
1,1,5,0,3,1,3,0.2,0.86,0,1,1
1,1,6,0,3,1,3,0.2,0.86,0,8,8
1,1,7,0,3,1,3,0.22,0.87,1,29,30
1,1,8,0,3,1,3,0.22,0.87,3,69,72
1,1,9,0,3,1,3,0.22,0.87,3,55,58
1,1,10,0,3,1,3,0.22,0.93,2,26,28
1,1,11,0,3,1,3,0.22,0.93,6,35,41
1,1,12,0,3,1,3,0.22,0.93,7,41,48
1,1,13,0,3,1,3,0.22,0.93,4,43,47
1,1,14,0,3,1,3,0.22,0.93,0,36,36
1,1,15,0,3,1,3,0.22,0.93,1,42,43
1,1,16,0,3,1,4,0.22,0.93,1,35,36
1,1,17,0,3,1,3,0.2,0.93,0,26,26
1,1,16,0,4,1,1,0.22,0.55,1,23,24
1,1,17,0,4,1,1,0.22,0.55,2,82,84
1,1,18,0,4,1,1,0.2,0.69,3,101,104
1,1,19,0,4,1,1,0.2,0.69,3,76,79
1,1,20,0,4,1,1,0.18,0.74,4,55,59
1,1,21,0,4,1,1,0.18,0.74,2,36,38
1,1,22,0,4,1,1,0.18,0.74,0,27,27
1,1,23,0,4,1,1,0.18,0.8,0,16,16
1,1,0,0,5,1,2,0.2,0.75,0,9,9
1,1,1,0,5,1,2,0.2,0.75,1,2,3
1,1,2,0,5,1,2,0.2,0.75,0,2,2
1,1,3,0,5,1,2,0.2,0.75,1,0,1
1,1,5,0,5,1,2,0.18,0.8,0,4,4
1,1,6,0,5,1,2,0.18,0.8,0,16,16
1,1,7,0,5,1,2,0.16,0.86,2,58,60
1,1,8,0,5,1,2,0.16,0.86,2,155,157
1,1,9,0,5,1,3,0.18,0.86,6,95,101
1,1,10,0,5,1,3,0.18,0.86,0,49,49
1,1,11,0,5,1,3,0.18,0.93,0,30,30
1,1,12,0,5,1,3,0.18,0.93,1,28,29
1,1,13,0,5,1,3,0.18,0.93,0,31,31
1,1,14,0,5,1,3,0.22,0.8,2,36,38
1,1,15,0,5,1,2,0.2,0.86,1,40,41
1,1,16,0,5,1,1,0.22,0.8,10,70,80
1,1,17,0,5,1,1,0.24,0.75,2,147,149
1,1,18,0,5,1,1,0.24,0.75,2,107,109
1,1,19,0,5,1,2,0.24,0.75,5,84,89
1,1,20,0,5,1,2,0.24,0.7,1,61,62
1,1,21,0,5,1,2,0.22,0.75,1,57,58
1,1,22,0,5,1,1,0.24,0.65,0,26,26
1,1,23,0,5,1,1,0.24,0.6,1,22,23
1,1,0,0,6,0,1,0.22,0.64,2,26,28
1,1,1,0,6,0,1,0.22,0.64,0,20,20
1,1,2,0,6,0,1,0.22,0.64,0,15,15
1,1,3,0,6,0,1,0.2,0.64,3,5,8
1,1,4,0,6,0,1,0.16,0.69,1,2,3
1,1,6,0,6,0,1,0.16,0.64,0,2,2
1,1,7,0,6,0,1,0.16,0.59,1,4,5
1,1,8,0,6,0,1,0.18,0.55,3,31,34
1,1,9,0,6,0,1,0.18,0.59,0,34,34
1,1,10,0,6,0,2,0.18,0.64,4,51,55
1,1,11,0,6,0,2,0.18,0.64,4,60,64
1,1,12,0,6,0,2,0.2,0.59,12,66,78
1,1,13,0,6,0,2,0.22,0.55,9,56,65
1,1,14,0,6,0,2,0.22,0.6,10,89,99
1,1,15,0,6,0,1,0.22,0.69,22,98,120
1,1,16,0,6,0,1,0.24,0.6,19,88,107
1,1,17,0,6,0,1,0.24,0.6,9,82,91
1,1,18,0,6,0,1,0.22,0.69,9,59,68
1,1,19,0,6,0,2,0.22,0.69,6,52,58
1,1,20,0,6,0,1,0.18,0.74,1,42,43
1,1,21,0,6,0,1,0.18,0.74,1,35,36
1,1,22,0,6,0,1,0.16,0.8,4,28,32
1,1,23,0,6,0,1,0.16,0.8,3,30,33
1,1,0,0,0,0,1,0.16,0.8,0,33,33
1,1,1,0,0,0,1,0.14,0.8,7,22,29
1,1,2,0,0,0,1,0.16,0.8,1,10,11
1,1,3,0,0,0,1,0.14,0.93,1,7,8
1,1,4,0,0,0,1,0.14,0.93,0,1,1
1,1,5,0,0,0,1,0.14,0.86,0,3,3
1,1,7,0,0,0,1,0.14,0.86,0,3,3
1,1,8,0,0,0,2,0.14,0.86,1,11,12
1,1,9,0,0,0,2,0.16,0.8,4,34,38
1,1,10,0,0,0,2,0.18,0.8,7,57,64
1,1,11,0,0,0,1,0.22,0.75,9,50,59
1,1,12,0,0,0,1,0.3,0.52,10,87,97
1,1,13,0,0,0,1,0.28,0.61,13,71,84
1,1,14,0,0,0,1,0.28,0.61,18,104,122
1,1,15,0,0,0,1,0.3,0.56,14,95,109
1,1,16,0,0,0,1,0.3,0.56,19,104,123
1,1,17,0,0,0,1,0.3,0.56,6,71,77
1,1,18,0,0,0,1,0.26,0.65,8,57,65
1,1,19,0,0,0,1,0.26,0.65,9,46,55
1,1,20,0,0,0,2,0.26,0.65,3,30,33
1,1,21,0,0,0,2,0.24,0.7,3,25,28
1,1,22,0,0,0,2,0.24,0.7,2,19,21
1,1,23,0,0,0,2,0.24,0.65,5,16,21
1,1,0,0,1,1,2,0.24,0.65,1,6,7
1,1,1,0,1,1,1,0.22,0.64,2,5,7
1,1,2,0,1,1,1,0.22,0.64,0,1,1
1,1,3,0,1,1,1,0.22,0.64,0,2,2
1,1,4,0,1,1,1,0.2,0.59,0,2,2
1,1,5,0,1,1,1,0.18,0.64,0,8,8
1,1,6,0,1,1,1,0.16,0.69,0,37,37
1,1,7,0,1,1,2,0.16,0.64,1,71,72
1,1,8,0,1,1,2,0.16,0.59,3,182,185
1,1,9,0,1,1,2,0.16,0.59,0,112,112
1,1,10,0,1,1,2,0.16,0.59,1,68,69
1,1,11,0,1,1,2,0.16,0.59,2,46,48
1,1,12,0,1,1,2,0.18,0.55,6,62,68
1,1,13,0,1,1,2,0.16,0.59,2,52,54
1,1,14,0,1,1,2,0.18,0.55,1,85,86
1,1,15,0,1,1,2,0.16,0.59,3,41,44
1,1,16,0,1,1,2,0.16,0.56,3,83,86
1,1,17,0,1,1,2,0.16,0.59,6,155,161
1,1,18,0,1,1,2,0.16,0.55,3,153,156
1,1,19,0,1,1,1,0.3,0.61,3,108,111
1,1,20,0,1,1,3,0.16,0.59,0,78,78
1,1,21,0,1,1,3,0.16,0.59,3,53,56
1,1,22,0,1,1,2,0.16,0.59,0,34,34
1,1,23,0,1,1,2,0.16,0.64,2,15,17
1,2,0,0,2,1,2,0.16,0.64,2,6,8
1,2,1,0,2,1,2,0.16,0.69,0,3,3
1,2,2,0,2,1,2,0.16,0.69,0,2,2
1,2,3,0,2,1,2,0.16,0.69,0,2,2
1,2,5,0,2,1,3,0.14,0.93,0,3,3
1,2,6,0,2,1,3,0.14,0.93,0,22,22
1,2,7,0,2,1,3,0.16,0.93,0,52,52
1,2,8,0,2,1,3,0.16,0.93,3,132,135
1,2,9,0,2,1,2,0.16,0.93,2,114,116
1,2,10,0,2,1,2,0.16,0.93,0,47,47
1,2,11,0,2,1,2,0.18,0.86,2,49,51
1,2,12,0,2,1,2,0.2,0.86,2,53,55
1,2,13,0,2,1,2,0.2,0.86,3,49,52
1,2,14,0,2,1,2,0.22,0.8,5,49,54
1,2,15,0,2,1,2,0.24,0.75,7,45,52
1,2,16,0,2,1,2,0.24,0.75,3,61,64
1,2,17,0,2,1,2,0.24,0.75,4,172,176
1,2,18,0,2,1,2,0.24,0.81,3,165,168
1,2,19,0,2,1,2,0.24,0.81,3,105,108
1,2,20,0,2,1,2,0.22,0.87,5,69,74
1,2,21,0,2,1,2,0.22,0.87,0,64,64
1,2,22,0,2,1,2,0.22,0.87,2,34,36
1,2,23,0,2,1,3,0.2,0.93,1,15,16
1,2,0,0,3,1,3,0.22,0.93,0,2,2
1,2,1,0,3,1,3,0.22,0.93,0,3,3
1,2,2,0,3,1,3,0.22,0.93,4,0,4
1,2,3,0,3,1,3,0.22,0.93,0,1,1
1,2,4,0,3,1,3,0.22,0.93,0,1,1
1,2,5,0,3,1,3,0.22,0.93,0,3,3
1,2,6,0,3,1,3,0.22,0.93,1,17,18
1,2,7,0,3,1,3,0.22,0.93,1,48,49
1,2,8,0,3,1,3,0.22,0.93,1,154,155
1,2,9,0,3,1,2,0.24,0.93,4,119,123
1,2,10,0,3,1,2,0.22,1.0,2,59,61
1,2,11,0,3,1,2,0.24,0.93,5,47,52
1,2,12,0,3,1,2,0.24,0.93,3,61,64
1,2,13,0,3,1,1,0.34,0.93,1,74,75
1,2,14,0,3,1,1,0.38,0.82,2,61,63
1,2,15,0,3,1,1,0.38,0.76,10,66,76
1,2,16,0,3,1,1,0.36,0.71,8,95,103
1,2,17,0,3,1,1,0.36,0.53,7,183,190
1,2,18,0,3,1,1,0.34,0.42,7,175,182
1,2,19,0,3,1,1,0.28,0.45,3,88,91
1,2,20,0,3,1,1,0.24,0.48,4,71,75
1,2,21,0,3,1,1,0.22,0.47,1,62,63
1,2,22,0,3,1,1,0.22,0.44,5,35,40
1,2,23,0,3,1,1,0.2,0.44,3,29,32
1,2,0,0,4,1,1,0.2,0.4,1,11,12
1,2,1,0,4,1,1,0.2,0.44,0,5,5
1,2,2,0,4,1,1,0.18,0.43,0,2,2
1,2,3,0,4,1,1,0.18,0.43,0,1,1
1,2,5,0,4,1,1,0.16,0.5,0,2,2
1,2,6,0,4,1,1,0.16,0.43,0,39,39
1,2,7,0,4,1,1,0.14,0.5,1,86,87
1,2,8,0,4,1,1,0.14,0.5,4,184,188
1,2,9,0,4,1,1,0.16,0.47,6,127,133
1,2,10,0,4,1,1,0.18,0.43,2,50,52
1,2,11,0,4,1,1,0.18,0.43,9,55,64
1,2,12,0,4,1,1,0.2,0.4,2,67,69
1,2,13,0,4,1,1,0.2,0.4,4,47,51
1,2,14,0,4,1,1,0.22,0.37,4,43,47
1,2,15,0,4,1,1,0.22,0.37,4,56,60
1,2,16,0,4,1,1,0.22,0.37,5,73,78
1,2,17,0,4,1,1,0.2,0.4,5,170,175
1,2,18,0,4,1,1,0.2,0.4,2,145,147
1,2,19,0,4,1,1,0.2,0.4,4,92,96
1,2,20,0,4,1,1,0.2,0.47,1,108,109
1,2,21,0,4,1,1,0.18,0.55,1,53,54
1,2,22,0,4,1,1,0.18,0.51,2,39,41
1,2,23,0,4,1,1,0.2,0.47,4,34,38
1,2,0,0,5,1,2,0.2,0.44,3,10,13
1,2,1,0,5,1,2,0.16,0.59,0,7,7
1,2,2,0,5,1,2,0.14,0.63,0,1,1
1,2,3,0,5,1,2,0.14,0.63,0,1,1
1,2,5,0,5,1,2,0.14,0.63,0,7,7
1,2,6,0,5,1,2,0.16,0.55,2,26,28
1,2,7,0,5,1,1,0.14,0.59,0,87,87
1,2,8,0,5,1,1,0.14,0.74,3,217,220
1,2,9,0,5,1,2,0.16,0.8,3,124,127
1,2,10,0,5,1,2,0.2,0.51,5,46,51
1,2,11,0,5,1,1,0.22,0.51,3,61,64
1,2,12,0,5,1,2,0.24,0.48,8,78,86
1,2,13,0,5,1,2,0.26,0.5,9,73,82
1,2,14,0,5,1,2,0.28,0.45,15,76,91
1,2,15,0,5,1,2,0.28,0.48,9,81,90
1,2,16,0,5,1,2,0.3,0.42,8,91,99
1,2,17,0,5,1,2,0.26,0.56,10,195,205
1,2,18,0,5,1,2,0.24,0.6,3,152,155
1,2,19,0,5,1,2,0.24,0.65,1,102,103
1,2,20,0,5,1,2,0.24,0.65,2,69,71
1,2,21,0,5,1,2,0.24,0.7,2,41,43
1,2,22,0,5,1,2,0.24,0.65,1,45,46
1,2,23,0,5,1,2,0.24,0.7,1,30,31
1,2,0,0,6,0,2,0.24,0.7,3,36,39
1,2,1,0,6,0,2,0.24,0.65,1,17,18
1,2,2,0,6,0,2,0.24,0.75,5,12,17
1,2,3,0,6,0,2,0.24,0.75,1,10,11
1,2,4,0,6,0,3,0.22,0.93,0,8,8
1,2,5,0,6,0,3,0.2,1.0,0,9,9
1,2,6,0,6,0,3,0.2,1.0,0,4,4
1,2,7,0,6,0,3,0.22,0.93,0,4,4
1,2,8,0,6,0,3,0.2,1.0,0,10,10
1,2,9,0,6,0,3,0.2,1.0,3,17,20
1,2,10,0,6,0,3,0.2,1.0,3,31,34
1,2,11,0,6,0,3,0.22,1.0,1,46,47
1,2,12,0,6,0,3,0.22,1.0,10,42,52
1,2,13,0,6,0,3,0.22,1.0,10,62,72
1,2,14,0,6,0,3,0.22,1.0,5,50,55
1,2,15,0,6,0,3,0.22,1.0,11,49,60
1,2,16,0,6,0,3,0.22,1.0,8,63,71
1,2,17,0,6,0,2,0.24,1.0,14,64,78
1,2,18,0,6,0,2,0.28,0.93,2,81,83
1,2,19,0,6,0,2,0.28,0.93,6,78,84
1,2,20,0,6,0,1,0.3,0.87,5,64,69
1,2,21,0,6,0,1,0.26,1.0,3,53,56
1,2,22,0,6,0,1,0.26,0.93,2,43,45
1,2,23,0,6,0,1,0.26,0.93,7,52,59
1,2,0,0,0,0,1,0.26,0.7,2,37,39
1,2,1,0,0,0,1,0.26,0.65,4,40,44
1,2,2,0,0,0,1,0.26,0.6,0,20,20
1,2,3,0,0,0,1,0.26,0.6,3,10,13
1,2,4,0,0,0,1,0.26,0.6,0,2,2
1,2,5,0,0,0,1,0.26,0.6,0,1,1
1,2,6,0,0,0,1,0.26,0.6,0,1,1
1,2,7,0,0,0,1,0.24,0.65,0,8,8
1,2,8,0,0,0,1,0.24,0.65,2,21,23
1,2,9,0,0,0,1,0.28,0.56,7,38,45
1,2,10,0,0,0,1,0.3,0.52,15,74,89
1,2,11,0,0,0,1,0.32,0.49,28,89,117
1,2,12,0,0,0,1,0.34,0.46,48,126,174
1,2,13,0,0,0,1,0.34,0.46,47,135,182
1,2,14,0,0,0,1,0.34,0.46,47,114,161
1,2,15,0,0,0,1,0.34,0.46,52,130,182
1,2,16,0,0,0,1,0.34,0.49,42,115,157
1,2,17,0,0,0,1,0.34,0.46,24,97,121
1,2,18,0,0,0,1,0.3,0.56,13,65,78
1,2,19,0,0,0,1,0.28,0.61,1,20,21
1,2,20,0,0,0,1,0.28,0.61,5,21,26
1,2,21,0,0,0,1,0.26,0.6,5,22,27
1,2,22,0,0,0,1,0.26,0.6,5,57,62
1,2,23,0,0,0,1,0.24,0.65,4,26,30
1,2,0,0,1,1,1,0.24,0.65,1,14,15
1,2,1,0,1,1,1,0.22,0.75,1,4,5
1,2,2,0,1,1,1,0.2,0.8,0,3,3
1,2,3,0,1,1,1,0.2,0.86,0,1,1
1,2,4,0,1,1,1,0.2,0.86,1,1,2
1,2,5,0,1,1,1,0.2,0.86,1,9,10
1,2,6,0,1,1,1,0.18,0.93,1,29,30
1,2,7,0,1,1,1,0.18,0.86,6,89,95
1,2,8,0,1,1,2,0.16,1.0,7,223,230
1,2,9,0,1,1,1,0.22,0.8,3,115,118
1,2,10,0,1,1,1,0.24,0.75,6,49,55
1,2,11,0,1,1,1,0.3,0.65,11,36,47
1,2,12,0,1,1,2,0.32,0.62,7,59,66
1,2,13,0,1,1,2,0.36,0.57,10,54,64
1,2,14,0,1,1,2,0.36,0.57,8,52,60
1,2,15,0,1,1,2,0.38,0.54,4,46,50
1,2,16,0,1,1,2,0.36,0.57,16,98,114
1,2,17,0,1,1,2,0.32,0.7,9,207,216
1,2,18,0,1,1,2,0.34,0.66,5,170,175
1,2,19,0,1,1,2,0.32,0.7,5,123,128
1,2,20,0,1,1,2,0.32,0.7,6,82,88
1,2,21,0,1,1,1,0.32,0.7,3,75,78
1,2,22,0,1,1,1,0.28,0.81,3,34,37
1,2,23,0,1,1,2,0.3,0.81,6,19,25
1,2,0,0,2,1,2,0.28,0.87,4,6,10
1,2,1,0,2,1,2,0.28,0.87,0,4,4
1,2,2,0,2,1,2,0.26,0.93,1,1,2
1,2,3,0,2,1,3,0.28,0.93,0,1,1
1,2,4,0,2,1,1,0.26,0.93,0,3,3
1,2,5,0,2,1,1,0.26,0.81,0,2,2
1,2,6,0,2,1,1,0.26,0.7,0,39,39
1,2,7,0,2,1,1,0.24,0.65,3,97,100
1,2,8,0,2,1,1,0.24,0.56,7,236,243
1,2,9,0,2,1,1,0.24,0.52,7,128,135
1,2,10,0,2,1,1,0.22,0.47,4,44,48
1,2,11,0,2,1,1,0.22,0.47,1,49,50
1,2,12,0,2,1,1,0.24,0.38,2,63,65
1,2,13,0,2,1,2,0.24,0.32,2,48,50
1,2,14,0,2,1,1,0.22,0.37,3,61,64
1,2,15,0,2,1,1,0.22,0.35,6,45,51
1,2,16,0,2,1,1,0.22,0.35,4,79,83
1,2,17,0,2,1,1,0.22,0.32,4,172,176
1,2,18,0,2,1,1,0.2,0.32,1,151,152
1,2,19,0,2,1,1,0.16,0.4,1,100,101
1,2,20,0,2,1,1,0.16,0.4,3,53,56
1,2,21,0,2,1,1,0.14,0.33,8,46,54
1,2,22,0,2,1,1,0.12,0.33,0,29,29
1,2,23,0,2,1,1,0.12,0.33,3,9,12
1,2,0,0,3,1,1,0.1,0.36,0,17,17
1,2,1,0,3,1,1,0.1,0.36,0,7,7
1,2,2,0,3,1,1,0.08,0.38,1,2,3
1,2,3,0,3,1,1,0.06,0.45,0,2,2
1,2,5,0,3,1,1,0.06,0.45,0,7,7
1,2,6,0,3,1,1,0.06,0.45,0,43,43
1,2,7,0,3,1,1,0.06,0.49,4,95,99
1,2,8,0,3,1,1,0.1,0.42,1,198,199
1,2,9,0,3,1,1,0.12,0.39,4,119,123
1,2,10,0,3,1,1,0.14,0.36,8,51,59
1,2,11,0,3,1,2,0.14,0.43,1,40,41
1,2,12,0,3,1,2,0.18,0.4,4,57,61
1,2,13,0,3,1,1,0.18,0.4,2,67,69
1,2,14,0,3,1,1,0.2,0.34,2,56,58
1,2,15,0,3,1,2,0.2,0.34,3,61,64
1,2,16,0,3,1,2,0.2,0.37,7,72,79
1,2,17,0,3,1,2,0.2,0.34,9,157,166
1,2,18,0,3,1,2,0.18,0.47,2,168,170
1,2,19,0,3,1,3,0.14,0.86,1,87,88
1,2,20,0,3,1,3,0.14,0.86,0,84,84
1,2,21,0,3,1,2,0.14,0.86,0,83,83
1,2,22,0,3,1,3,0.16,0.8,4,42,46
1,2,23,0,3,1,3,0.16,0.8,0,37,37
1,2,0,0,4,1,3,0.14,0.86,0,16,16
1,2,1,0,4,1,3,0.14,0.8,0,7,7
1,2,2,0,4,1,3,0.14,0.8,0,3,3
1,2,4,0,4,1,2,0.14,0.59,0,1,1
1,2,5,0,4,1,2,0.12,0.5,0,6,6
1,2,6,0,4,1,2,0.12,0.54,0,26,26
1,2,7,0,4,1,1,0.1,0.5,0,99,99
1,2,8,0,4,1,1,0.1,0.49,5,173,178
1,2,9,0,4,1,1,0.12,0.42,1,121,122
1,2,10,0,4,1,1,0.12,0.42,1,34,35
1,2,11,0,4,1,1,0.14,0.39,1,44,45
1,2,12,0,4,1,1,0.16,0.34,4,65,69
1,2,13,0,4,1,1,0.18,0.29,3,59,62
1,2,14,0,4,1,1,0.2,0.27,6,42,48
1,2,15,0,4,1,1,0.2,0.25,0,50,50
1,2,16,0,4,1,1,0.2,0.27,4,76,80
1,2,17,0,4,1,1,0.18,0.26,6,159,165
1,2,18,0,4,1,1,0.16,0.28,3,157,160
1,2,19,0,4,1,1,0.14,0.28,2,110,112
1,2,20,0,4,1,1,0.14,0.31,4,93,97
1,2,21,0,4,1,1,0.14,0.39,2,70,72
1,2,22,0,4,1,1,0.12,0.39,4,47,51
1,2,23,0,4,1,1,0.12,0.42,1,33,34
1,2,0,0,5,1,1,0.1,0.49,2,12,14
1,2,1,0,5,1,1,0.1,0.54,1,6,7
1,2,2,0,5,1,1,0.1,0.54,0,3,3
1,2,5,0,5,1,1,0.08,0.63,0,4,4
1,2,6,0,5,1,1,0.1,0.68,1,23,24
1,2,7,0,5,1,1,0.08,0.73,1,73,74
1,2,8,0,5,1,1,0.1,0.74,4,212,216
1,2,9,0,5,1,1,0.12,0.74,8,132,140
1,2,10,0,5,1,1,0.14,0.69,5,39,44
1,2,11,0,5,1,1,0.22,0.47,12,52,64
1,2,12,0,5,1,1,0.22,0.47,7,64,71
1,2,13,0,5,1,1,0.24,0.35,21,89,110
1,2,14,0,5,1,1,0.3,0.26,17,67,84
1,2,15,0,5,1,1,0.32,0.21,12,62,74
1,2,16,0,5,1,1,0.3,0.28,14,111,125
1,2,17,0,5,1,1,0.3,0.24,18,193,211
1,2,18,0,5,1,1,0.28,0.28,9,165,174
1,2,19,0,5,1,1,0.26,0.33,7,94,101
1,2,20,0,5,1,1,0.22,0.55,2,61,63
1,2,21,0,5,1,1,0.2,0.59,1,46,47
1,2,22,0,5,1,1,0.2,0.64,2,41,43
1,2,23,0,5,1,1,0.18,0.69,5,48,53
1,2,0,0,6,0,1,0.16,0.69,3,27,30
1,2,1,0,6,0,1,0.14,0.86,2,22,24
1,2,2,0,6,0,1,0.14,0.8,2,13,15
1,2,3,0,6,0,1,0.12,0.8,3,7,10
1,2,4,0,6,0,1,0.12,0.74,0,4,4
1,2,5,0,6,0,1,0.12,0.74,0,1,1
1,2,6,0,6,0,1,0.12,0.93,1,1,2
1,2,7,0,6,0,1,0.12,0.8,2,9,11
1,2,8,0,6,0,1,0.14,0.86,2,28,30
1,2,9,0,6,0,1,0.16,0.64,5,38,43
1,2,10,0,6,0,1,0.22,0.41,13,71,84
1,2,11,0,6,0,1,0.3,0.28,30,84,114
1,2,12,0,6,0,1,0.3,0.39,27,93,120
1,2,13,0,6,0,1,0.3,0.39,32,103,135
1,2,14,0,6,0,1,0.34,0.31,30,90,120
1,2,15,0,6,0,1,0.34,0.29,47,127,174
1,2,16,0,6,0,1,0.34,0.29,42,103,145
1,2,17,0,6,0,1,0.32,0.31,24,113,137
1,2,18,0,6,0,1,0.28,0.38,4,60,64
1,2,19,0,6,0,1,0.28,0.38,2,39,41
1,2,20,0,6,0,1,0.26,0.41,1,39,40
1,2,21,0,6,0,1,0.26,0.41,9,42,51
1,2,22,0,6,0,1,0.24,0.44,6,39,45
1,2,23,0,6,0,1,0.22,0.51,1,31,32
1,2,0,0,0,0,1,0.2,0.64,5,34,39
1,2,1,0,0,0,1,0.2,0.59,1,23,24
1,2,2,0,0,0,2,0.2,0.75,1,19,20
1,2,3,0,0,0,2,0.2,0.69,4,8,12
1,2,4,0,0,0,2,0.2,0.69,0,2,2
1,2,6,0,0,0,2,0.2,0.69,2,3,5
1,2,7,0,0,0,2,0.22,0.55,0,3,3
1,2,8,0,0,0,2,0.22,0.64,1,11,12
1,2,9,0,0,0,2,0.24,0.6,12,35,47
1,2,10,0,0,0,1,0.3,0.45,19,86,105
1,2,11,0,0,0,1,0.32,0.39,26,86,112
1,2,12,0,0,0,1,0.36,0.32,58,94,152
1,2,13,0,0,0,1,0.38,0.29,62,92,154
1,2,14,0,0,0,2,0.4,0.3,51,110,161
1,2,15,0,0,0,2,0.4,0.3,40,122,162
1,2,16,0,0,0,2,0.42,0.28,28,106,134
1,2,17,0,0,0,1,0.42,0.28,30,95,125
1,2,18,0,0,0,1,0.4,0.32,17,78,95
1,2,19,0,0,0,1,0.4,0.35,11,50,61
1,2,20,0,0,0,1,0.4,0.35,15,32,47
1,2,21,0,0,0,1,0.4,0.35,6,45,51
1,2,22,0,0,0,1,0.4,0.35,5,31,36
1,2,23,0,0,0,1,0.4,0.35,3,27,30
1,2,0,0,1,1,1,0.38,0.37,3,8,11
1,2,1,0,1,1,1,0.38,0.37,1,6,7
1,2,2,0,1,1,1,0.36,0.4,0,2,2
